2019-04-23T06:15:04.704 ,CyclicGen_main ,<module> ,INFO ,train_dir: ./train_dir
2019-04-23T06:15:04.704 ,CyclicGen_main ,<module> ,INFO ,task: train_test_generate
2019-04-23T06:15:04.705 ,CyclicGen_main ,<module> ,INFO ,pretrained_model_checkpoint_path: ./train_dir/2019-04-19T174028/model.ckpt-2806
2019-04-23T06:15:04.705 ,CyclicGen_main ,<module> ,INFO ,batch_size: 8
2019-04-23T06:15:04.705 ,CyclicGen_main ,<module> ,INFO ,training_data_step: 1
2019-04-23T06:15:04.705 ,CyclicGen_main ,<module> ,INFO ,model_size: large
2019-04-23T06:15:04.705 ,CyclicGen_main ,<module> ,INFO ,dataset_train: ucf101_256
2019-04-23T06:15:04.705 ,CyclicGen_main ,<module> ,INFO ,dataset_test: ucf101
2019-04-23T06:15:04.705 ,CyclicGen_main ,<module> ,INFO ,stage: s1s2
2019-04-23T06:15:04.705 ,CyclicGen_main ,<module> ,INFO ,max_steps: None
2019-04-23T06:15:04.706 ,CyclicGen_main ,<module> ,INFO ,max_epochs: 5
2019-04-23T06:15:04.706 ,CyclicGen_main ,<module> ,INFO ,s1_steps: None
2019-04-23T06:15:04.706 ,CyclicGen_main ,<module> ,INFO ,s1_epochs: 1
2019-04-23T06:15:04.706 ,CyclicGen_main ,<module> ,INFO ,crop_size: 128
2019-04-23T06:15:04.706 ,CyclicGen_main ,<module> ,INFO ,coef_loss_c: 1.0
2019-04-23T06:15:04.706 ,CyclicGen_main ,<module> ,INFO ,coef_loss_m: 0.1
2019-04-23T06:15:04.706 ,CyclicGen_main ,<module> ,INFO ,coef_loss_s: 0.0
2019-04-23T06:15:04.706 ,CyclicGen_main ,<module> ,INFO ,coef_loss_t: 0.0
2019-04-23T06:15:04.706 ,CyclicGen_main ,<module> ,INFO ,coef_loss_e: 1.0
2019-04-23T06:15:04.706 ,CyclicGen_main ,<module> ,INFO ,strategy: accel_adjust
2019-04-23T06:15:04.707 ,CyclicGen_main ,<module> ,INFO ,logging_interval: 10
2019-04-23T06:15:04.707 ,CyclicGen_main ,<module> ,INFO ,checkpoint_interval: None
2019-04-23T06:15:04.707 ,CyclicGen_main ,<module> ,INFO ,save_summary: False
2019-04-23T06:15:04.707 ,CyclicGen_main ,<module> ,INFO ,graph_level_seed: 0
