2019-04-20T13:58:27.747 ,CyclicGen_main ,<module> ,INFO ,train_dir: ./train_dir
2019-04-20T13:58:27.747 ,CyclicGen_main ,<module> ,INFO ,task: train_test_generate
2019-04-20T13:58:27.747 ,CyclicGen_main ,<module> ,INFO ,pretrained_model_checkpoint_path: ./train_dir/2019-04-19T174028/model.ckpt-14034
2019-04-20T13:58:27.747 ,CyclicGen_main ,<module> ,INFO ,batch_size: 8
2019-04-20T13:58:27.747 ,CyclicGen_main ,<module> ,INFO ,training_data_step: 1
2019-04-20T13:58:27.747 ,CyclicGen_main ,<module> ,INFO ,model_size: large
2019-04-20T13:58:27.748 ,CyclicGen_main ,<module> ,INFO ,dataset_train: ucf101_256
2019-04-20T13:58:27.748 ,CyclicGen_main ,<module> ,INFO ,dataset_test: ucf101
2019-04-20T13:58:27.748 ,CyclicGen_main ,<module> ,INFO ,stage: s1s2
2019-04-20T13:58:27.748 ,CyclicGen_main ,<module> ,INFO ,max_steps: None
2019-04-20T13:58:27.748 ,CyclicGen_main ,<module> ,INFO ,max_epochs: 10
2019-04-20T13:58:27.748 ,CyclicGen_main ,<module> ,INFO ,s1_steps: None
2019-04-20T13:58:27.748 ,CyclicGen_main ,<module> ,INFO ,s1_epochs: 5
2019-04-20T13:58:27.748 ,CyclicGen_main ,<module> ,INFO ,crop_size: 128
2019-04-20T13:58:27.748 ,CyclicGen_main ,<module> ,INFO ,coef_loss_c: 1.0
2019-04-20T13:58:27.748 ,CyclicGen_main ,<module> ,INFO ,coef_loss_m: 0.1
2019-04-20T13:58:27.748 ,CyclicGen_main ,<module> ,INFO ,coef_loss_s: 0.0
2019-04-20T13:58:27.748 ,CyclicGen_main ,<module> ,INFO ,coef_loss_t: 0.0
2019-04-20T13:58:27.749 ,CyclicGen_main ,<module> ,INFO ,coef_loss_e: 0.0
2019-04-20T13:58:27.749 ,CyclicGen_main ,<module> ,INFO ,strategy: accel_adjust
2019-04-20T13:58:27.749 ,CyclicGen_main ,<module> ,INFO ,logging_interval: 10
2019-04-20T13:58:27.749 ,CyclicGen_main ,<module> ,INFO ,checkpoint_interval: None
2019-04-20T13:58:27.749 ,CyclicGen_main ,<module> ,INFO ,save_summary: False
2019-04-20T13:58:27.749 ,CyclicGen_main ,<module> ,INFO ,graph_level_seed: 0
2019-04-20T13:58:27.749 ,CyclicGen_main ,<module> ,INFO ,logging_level: info
2019-04-20T13:58:27.749 ,CyclicGen_main ,<module> ,INFO ,Output_directory: ./train_dir/2019-04-20T215827
2019-04-20T13:58:58.693 ,tf_logging ,info ,INFO ,Restoring parameters from ./train_dir/2019-04-19T174028/model.ckpt-14034
2019-04-20T13:59:00.130 ,CyclicGen_main ,train ,INFO ,2019-04-20T215900: Pre-trained model restored from ./train_dir/2019-04-19T174028/model.ckpt-14034
2019-04-20T13:59:00.951 ,tf_logging ,info ,INFO ,Restoring parameters from hed_model/new-model.ckpt
2019-04-20T13:59:01.821 ,CyclicGen_main ,train ,INFO ,data_size: 22461
2019-04-20T13:59:01.821 ,CyclicGen_main ,train ,INFO ,num_steps_per_epoch: 2807
2019-04-20T13:59:01.876 ,CyclicGen_main ,train ,INFO ,max_steps: 28070
2019-04-20T13:59:01.876 ,CyclicGen_main ,train ,INFO ,s1_steps: 14035
2019-04-20T13:59:46.721 ,CyclicGen_main ,train ,INFO ,Epoch Number: 5
2019-04-20T15:10:16.853 ,CyclicGen_main ,train ,INFO ,Model was saved at: ./train_dir/2019-04-20T215827/model.ckpt-16841
2019-04-20T15:10:17.924 ,CyclicGen_main ,train ,INFO ,Epoch Number: 6
2019-04-20T16:20:33.450 ,CyclicGen_main ,train ,INFO ,Model was saved at: ./train_dir/2019-04-20T215827/model.ckpt-19648
2019-04-20T16:20:34.522 ,CyclicGen_main ,train ,INFO ,Epoch Number: 7
2019-04-20T17:30:48.285 ,CyclicGen_main ,train ,INFO ,Model was saved at: ./train_dir/2019-04-20T215827/model.ckpt-22455
2019-04-20T17:30:49.356 ,CyclicGen_main ,train ,INFO ,Epoch Number: 8
2019-04-20T18:41:05.468 ,CyclicGen_main ,train ,INFO ,Model was saved at: ./train_dir/2019-04-20T215827/model.ckpt-25262
2019-04-20T18:41:06.530 ,CyclicGen_main ,train ,INFO ,Epoch Number: 9
2019-04-20T19:51:24.110 ,CyclicGen_main ,train ,INFO ,Model was saved at: ./train_dir/2019-04-20T215827/model.ckpt-28069
2019-04-20T19:51:28.940 ,tf_logging ,info ,INFO ,Restoring parameters from ./train_dir/2019-04-20T215827/model.ckpt-28069
2019-04-20T19:51:29.122 ,CyclicGen_main ,test ,INFO ,Pre-trained model restored from ./train_dir/2019-04-20T215827/model.ckpt-28069
2019-04-20T19:51:29.123 ,CyclicGen_main ,test ,INFO ,data_size: 379
2019-04-20T19:51:29.124 ,CyclicGen_main ,test ,INFO ,id: 0 | UCF_index: 1
2019-04-20T19:51:32.003 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: ucf101_interp_ours/1/frame_01_2019-04-20T215827_model.ckpt-28069.png
2019-04-20T19:51:32.003 ,CyclicGen_main ,test ,INFO ,id: 1 | UCF_index: 1001
2019-04-20T19:51:32.067 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: ucf101_interp_ours/1001/frame_01_2019-04-20T215827_model.ckpt-28069.png
2019-04-20T19:51:32.067 ,CyclicGen_main ,test ,INFO ,id: 2 | UCF_index: 101
2019-04-20T19:51:32.126 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: ucf101_interp_ours/101/frame_01_2019-04-20T215827_model.ckpt-28069.png
2019-04-20T19:51:32.126 ,CyclicGen_main ,test ,INFO ,id: 3 | UCF_index: 1011
2019-04-20T19:51:32.184 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: ucf101_interp_ours/1011/frame_01_2019-04-20T215827_model.ckpt-28069.png
2019-04-20T19:51:32.185 ,CyclicGen_main ,test ,INFO ,id: 4 | UCF_index: 1021
2019-04-20T19:51:32.248 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: ucf101_interp_ours/1021/frame_01_2019-04-20T215827_model.ckpt-28069.png
2019-04-20T19:51:32.248 ,CyclicGen_main ,test ,INFO ,id: 5 | UCF_index: 1031
2019-04-20T19:51:32.318 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: ucf101_interp_ours/1031/frame_01_2019-04-20T215827_model.ckpt-28069.png
2019-04-20T19:51:32.318 ,CyclicGen_main ,test ,INFO ,id: 6 | UCF_index: 1041
2019-04-20T19:51:32.393 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: ucf101_interp_ours/1041/frame_01_2019-04-20T215827_model.ckpt-28069.png
2019-04-20T19:51:32.393 ,CyclicGen_main ,test ,INFO ,id: 7 | UCF_index: 1051
2019-04-20T19:51:32.453 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: ucf101_interp_ours/1051/frame_01_2019-04-20T215827_model.ckpt-28069.png
2019-04-20T19:51:32.453 ,CyclicGen_main ,test ,INFO ,id: 8 | UCF_index: 1061
2019-04-20T19:51:32.528 ,CyclicGen_main ,test ,INFO ,Generated image was saved at: ucf101_interp_ours/1061/frame_01_2019-04-20T215827_model.ckpt-28069.png
