row,timestamp,time delta,Step,Learning_Rate,Total_Loss,Loss_R,Loss_C,Loss_M,Loss_S,Loss_T,Loss_E
1,2019-04-23 00:40:40.829694,0.000003099,2809,1.000000000e-05,1.121243536e-02,3.328622319e-03,2.067678189e-03,2.211176674e-04,4.190168926e-04,2.546185628e-03,5.794022977e-03
2,2019-04-23 00:40:55.376812,14.547108889,2819,1.000000000e-05,3.117326526e-02,9.200865752e-03,5.408801115e-03,6.337845116e-04,1.386586973e-03,6.549460278e-03,1.650022063e-02
3,2019-04-23 00:41:09.983197,14.606515646,2829,1.000000000e-05,2.956600087e-02,8.826727420e-03,5.138490419e-03,8.414997952e-04,1.361675287e-03,5.996513809e-03,1.551663345e-02
4,2019-04-23 00:41:24.635877,14.652608395,2839,1.000000000e-05,3.527427856e-02,1.069533196e-02,6.070063030e-03,7.277695287e-04,1.430052868e-03,6.363539072e-03,1.843610629e-02
5,2019-04-23 00:41:39.368907,14.733069658,2849,1.000000000e-05,3.600666877e-02,1.080173748e-02,6.180903525e-03,8.446861379e-04,1.577688649e-03,6.079177745e-03,1.893955944e-02
6,2019-04-23 00:41:54.100337,14.731350899,2859,1.000000000e-05,3.682240695e-02,1.111471704e-02,6.367003475e-03,8.736785792e-04,1.599801914e-03,6.065827794e-03,1.925331848e-02
7,2019-04-23 00:42:08.847547,14.747182846,2869,1.000000000e-05,3.803205304e-02,1.166729149e-02,6.550217792e-03,6.341890796e-04,1.619951287e-03,5.011275038e-03,1.975112446e-02
8,2019-04-23 00:42:23.613843,14.766226053,2879,1.000000000e-05,3.287943956e-02,9.820550308e-03,5.613808846e-03,7.498822117e-04,1.129388544e-03,4.733110452e-03,1.737009222e-02
9,2019-04-23 00:42:38.409745,14.796181917,2889,1.000000000e-05,3.621936217e-02,1.097681751e-02,6.093430379e-03,7.482646761e-04,1.547045133e-03,4.854911938e-03,1.907428829e-02
10,2019-04-23 00:42:53.191690,14.781693697,2899,1.000000000e-05,3.503117897e-02,1.052615684e-02,5.717426841e-03,5.205445603e-04,1.377334830e-03,4.231282393e-03,1.873554094e-02
11,2019-04-23 00:43:08.001694,14.809967279,2909,1.000000000e-05,3.040906787e-02,9.313442698e-03,5.090240994e-03,6.160080782e-04,1.358942292e-03,3.661563620e-03,1.594378399e-02
12,2019-04-23 00:43:22.815472,14.813758373,2919,1.000000000e-05,3.229656331e-02,9.808747750e-03,5.553839682e-03,6.893755286e-04,1.396866981e-03,3.801275091e-03,1.686503775e-02
13,2019-04-23 00:43:37.595564,14.780182838,2929,1.000000000e-05,3.204187453e-02,9.809551341e-03,5.381835555e-03,6.643298140e-04,1.523146196e-03,3.639905178e-03,1.678405534e-02
14,2019-04-23 00:43:52.450830,14.855338573,2939,1.000000000e-05,3.299881164e-02,1.015188638e-02,5.613601278e-03,8.192181354e-04,1.466310641e-03,3.625307232e-03,1.715140222e-02
15,2019-04-23 00:44:07.274929,14.824074507,2949,1.000000000e-05,3.746580090e-02,1.137508154e-02,6.174751697e-03,6.977981480e-04,1.396015572e-03,3.602763917e-03,1.984618828e-02
16,2019-04-23 00:44:22.079713,14.804666042,2959,1.000000000e-05,3.323164731e-02,1.022026394e-02,5.543840677e-03,5.927788414e-04,1.350220537e-03,3.217489761e-03,1.740826545e-02
17,2019-04-23 00:44:36.900002,14.820305586,2969,1.000000000e-05,3.869362641e-02,1.208202126e-02,6.555958209e-03,4.790350169e-04,1.437419164e-03,3.538591275e-03,2.000774350e-02
18,2019-04-23 00:44:51.715667,14.815593481,2979,1.000000000e-05,3.626823202e-02,1.150846458e-02,6.237677066e-03,6.769753789e-04,1.423421630e-03,3.317019017e-03,1.845439263e-02
19,2019-04-23 00:45:06.532919,14.817449331,2989,1.000000000e-05,4.258091711e-02,1.337245111e-02,7.293319167e-03,6.840642862e-04,1.463774324e-03,3.318667458e-03,2.184674116e-02
