row,timestamp,time delta,Step,Learning_Rate,Total_Loss,Loss_R,Loss_C,Loss_M,Loss_S,Loss_T,Loss_E
44,2019-04-23 06:27:30.784560,15.075471163,3239,1.000000000e-05,3.097279128e-02,9.845802514e-03,5.247135716e-03,5.579861463e-04,1.106896467e-03,1.838622417e-03,1.582405437e-02
45,2019-04-23 06:27:45.872158,15.087587357,3249,1.000000000e-05,3.920628820e-02,1.263372255e-02,6.644310243e-03,5.529424030e-04,1.247949369e-03,1.933119225e-03,1.987296157e-02
46,2019-04-23 06:28:00.951997,15.079779148,3259,1.000000000e-05,3.024604376e-02,9.540178766e-03,5.092265876e-03,4.480098010e-04,9.977911803e-04,1.725178480e-03,1.556879776e-02
47,2019-04-23 06:28:16.031941,15.079917431,3269,1.000000000e-05,3.136992194e-02,9.890115866e-03,5.440275464e-03,5.144173454e-04,1.155679324e-03,1.814631408e-03,1.598808886e-02
48,2019-04-23 06:28:31.129921,15.097995281,3279,1.000000000e-05,3.427531570e-02,1.102945679e-02,5.778304860e-03,4.932157346e-04,1.109248638e-03,1.818262693e-03,1.741823191e-02
49,2019-04-23 06:28:46.175459,15.045577049,3289,1.000000000e-05,3.266031090e-02,1.034873533e-02,5.574603425e-03,5.406964599e-04,1.154003298e-03,1.671727980e-03,1.668290282e-02
50,2019-04-23 06:29:01.265979,15.090502501,3299,1.000000000e-05,3.858939633e-02,1.240066937e-02,6.637874525e-03,5.613902496e-04,1.112953515e-03,1.958465204e-03,1.949471403e-02
51,2019-04-23 06:29:16.342439,15.076430082,3309,1.000000000e-05,2.862151507e-02,8.946775971e-03,4.755681311e-03,5.060730298e-04,1.000391942e-03,1.521609724e-03,1.486845063e-02
52,2019-04-23 06:29:31.435804,15.093364954,3319,1.000000000e-05,2.967478018e-02,9.336808603e-03,5.021789880e-03,4.927393282e-04,1.060619409e-03,1.462814235e-03,1.526690815e-02
53,2019-04-23 06:29:46.462430,15.026657581,3329,1.000000000e-05,3.908244744e-02,1.269813776e-02,6.833900977e-03,5.643987868e-04,1.285349549e-03,1.582032815e-03,1.949396878e-02
54,2019-04-23 06:30:01.528948,15.066489935,3339,1.000000000e-05,3.636737820e-02,1.157038920e-02,6.098037725e-03,5.159668479e-04,1.325656532e-03,1.499650662e-03,1.864735521e-02
55,2019-04-23 06:30:16.597731,15.068780422,3349,1.000000000e-05,3.756211400e-02,1.206077035e-02,6.280976906e-03,5.606674909e-04,1.298226288e-03,1.582958410e-03,1.916429987e-02
56,2019-04-23 06:30:31.695742,15.097989082,3359,1.000000000e-05,3.314911984e-02,1.040367531e-02,5.598649173e-03,7.338087365e-04,1.350498153e-03,1.489095413e-03,1.707341513e-02
57,2019-04-23 06:30:46.813107,15.117400646,3369,1.000000000e-05,3.625804670e-02,1.159174182e-02,6.005230686e-03,6.326592527e-04,1.288193662e-03,1.527512888e-03,1.859780848e-02
58,2019-04-23 06:31:01.922096,15.109012365,3379,1.000000000e-05,3.669363316e-02,1.193803702e-02,6.225409685e-03,7.048190892e-04,1.257855998e-03,1.516643364e-03,1.845970396e-02
59,2019-04-23 06:31:17.007177,15.085026026,3389,1.000000000e-05,3.470972572e-02,1.123523824e-02,5.881351070e-03,6.095860444e-04,1.242950512e-03,1.521738811e-03,1.753217764e-02
60,2019-04-23 06:31:32.097515,15.090360403,3399,1.000000000e-05,3.569148462e-02,1.152474070e-02,6.092285318e-03,5.838016688e-04,1.213191589e-03,1.447825925e-03,1.801607888e-02
61,2019-04-23 06:31:47.191946,15.094403505,3409,1.000000000e-05,3.654828537e-02,1.191724758e-02,6.217919220e-03,5.648819148e-04,1.229019696e-03,1.562572923e-03,1.835663067e-02
62,2019-04-23 06:32:02.316374,15.124472618,3419,1.000000000e-05,3.370384313e-02,1.085680928e-02,5.906494311e-03,5.468461110e-04,1.311764284e-03,1.402659935e-03,1.688585496e-02
63,2019-04-23 06:32:17.417863,15.101487160,3429,1.000000000e-05,3.453101963e-02,1.095262226e-02,5.766380555e-03,5.741072251e-04,1.174336835e-03,1.344541553e-03,1.775460625e-02
64,2019-04-23 06:32:32.505648,15.087764025,3439,1.000000000e-05,3.584227618e-02,1.158560975e-02,6.110359915e-03,4.841656075e-04,1.284325513e-03,1.350978465e-03,1.809789008e-02
65,2019-04-23 06:32:47.599136,15.093474865,3449,1.000000000e-05,3.894001395e-02,1.266121482e-02,6.605147105e-03,5.643280107e-04,1.281117846e-03,1.498990937e-03,1.961721918e-02
66,2019-04-23 06:33:02.649735,15.050768375,3459,1.000000000e-05,3.733004872e-02,1.192026106e-02,6.240055128e-03,5.441247398e-04,1.205073466e-03,1.431916514e-03,1.911531966e-02
67,2019-04-23 06:33:17.773818,15.123906136,3469,1.000000000e-05,3.195001595e-02,1.019073073e-02,5.454409844e-03,5.749412463e-04,1.148543536e-03,1.436702278e-03,1.624738183e-02
68,2019-04-23 06:33:32.834363,15.060551882,3479,1.000000000e-05,3.017757200e-02,9.560598666e-03,5.089633772e-03,5.557326193e-04,1.153134718e-03,1.476580190e-03,1.547176670e-02
69,2019-04-23 06:33:47.910791,15.076428175,3489,1.000000000e-05,3.256317088e-02,1.042881892e-02,5.542910751e-03,6.129858026e-04,1.380589145e-03,1.460768603e-03,1.653014272e-02
70,2019-04-23 06:34:02.971791,15.060966969,3499,1.000000000e-05,3.162216693e-02,1.012601340e-02,5.268725427e-03,6.971184630e-04,1.434873056e-03,1.405823760e-03,1.615771623e-02
71,2019-04-23 06:34:18.066742,15.094997406,3509,1.000000000e-05,3.896506168e-02,1.282322844e-02,6.524009770e-03,6.390315160e-04,1.366844820e-03,1.609395980e-03,1.955391970e-02
72,2019-04-23 06:34:33.149701,15.083006382,3519,1.000000000e-05,3.324521463e-02,1.076340810e-02,5.705169775e-03,6.867501768e-04,1.357087295e-03,1.472697954e-03,1.670796201e-02
73,2019-04-23 06:34:48.248359,15.098771095,3529,1.000000000e-05,2.963136900e-02,9.419982461e-03,4.946744954e-03,5.876901574e-04,1.281941152e-03,1.196662622e-03,1.520587243e-02
74,2019-04-23 06:35:03.322820,15.074283600,3539,1.000000000e-05,3.381260894e-02,1.115354081e-02,5.910491501e-03,6.750000757e-04,1.275190985e-03,1.382321620e-03,1.668107659e-02
75,2019-04-23 06:35:18.447108,15.124302387,3549,1.000000000e-05,3.204477690e-02,1.035960009e-02,5.497905752e-03,7.077485061e-04,1.173770352e-03,1.369320392e-03,1.611649673e-02
76,2019-04-23 06:35:33.531705,15.084547281,3559,1.000000000e-05,3.537153043e-02,1.134830047e-02,5.945974798e-03,6.210446300e-04,1.265022252e-03,1.428748411e-03,1.801515082e-02
77,2019-04-23 06:35:48.619569,15.088041067,3569,1.000000000e-05,2.626886182e-02,8.334419085e-03,4.422951140e-03,6.056310027e-04,1.259166852e-03,1.164575829e-03,1.345092785e-02
78,2019-04-23 06:36:03.695817,15.076063156,3579,1.000000000e-05,3.872253634e-02,1.273172675e-02,6.692760158e-03,5.846547734e-04,1.241021650e-03,1.383660105e-03,1.923958408e-02
79,2019-04-23 06:36:18.798592,15.102800131,3589,1.000000000e-05,3.263000268e-02,1.059521567e-02,5.581042916e-03,4.935142293e-04,1.245949848e-03,1.329956198e-03,1.640439266e-02
80,2019-04-23 06:36:33.859787,15.061185360,3599,1.000000000e-05,3.370608222e-02,1.087328396e-02,5.814918224e-03,5.403819639e-04,1.170123287e-03,1.407391363e-03,1.696384195e-02
81,2019-04-23 06:36:48.962175,15.102453232,3609,1.000000000e-05,3.642304409e-02,1.195032271e-02,6.254284224e-03,4.736272036e-04,1.293887699e-03,1.379460434e-03,1.817107406e-02
82,2019-04-23 06:37:04.000627,15.038379908,3619,1.000000000e-05,3.366260696e-02,1.113227801e-02,5.780836730e-03,6.271545077e-04,1.180622977e-03,1.255264477e-03,1.668677586e-02
83,2019-04-23 06:37:19.078438,15.077816248,3629,1.000000000e-05,3.241837882e-02,1.059802980e-02,5.620142864e-03,4.779281589e-04,1.022651122e-03,1.187652431e-03,1.615241300e-02
84,2019-04-23 06:37:34.175332,15.097055912,3639,1.000000000e-05,3.295653146e-02,1.066890401e-02,5.711454991e-03,4.881685280e-04,1.207975938e-03,1.275343605e-03,1.652735509e-02
85,2019-04-23 06:37:49.219072,15.043569088,3649,1.000000000e-05,2.486607460e-02,8.064097259e-03,4.248041334e-03,4.642018728e-04,1.066437113e-03,9.947744722e-04,1.250751624e-02
86,2019-04-23 06:38:04.305302,15.086236477,3659,1.000000000e-05,3.231310751e-02,1.059167483e-02,5.545344204e-03,5.996251595e-04,1.149660343e-03,1.148695895e-03,1.611612625e-02
87,2019-04-23 06:38:19.389118,15.083883286,3669,1.000000000e-05,4.378083535e-02,1.446125493e-02,7.297712611e-03,5.973132909e-04,1.272791362e-03,1.453835424e-03,2.196213724e-02
88,2019-04-23 06:38:34.434768,15.045598269,3679,1.000000000e-05,3.582206666e-02,1.160999304e-02,6.177768228e-03,5.813703698e-04,1.235206134e-03,1.294477942e-03,1.797616817e-02
89,2019-04-23 06:38:49.515513,15.080751657,3689,1.000000000e-05,3.431063322e-02,1.135758911e-02,5.864619697e-03,4.522723058e-04,1.174698712e-03,1.157560141e-03,1.704319715e-02
90,2019-04-23 06:39:04.564493,15.049091578,3699,1.000000000e-05,4.352285583e-02,1.435283003e-02,7.421980705e-03,4.779541050e-04,1.128198457e-03,1.385128603e-03,2.170025054e-02
91,2019-04-23 06:39:19.657194,15.092586756,3709,1.000000000e-05,2.924059555e-02,9.508262761e-03,5.006004311e-03,4.145958912e-04,1.142323622e-03,1.092220447e-03,1.468486954e-02
92,2019-04-23 06:39:34.715354,15.058142900,3719,1.000000000e-05,3.419056516e-02,1.089459849e-02,5.753361899e-03,5.401412491e-04,1.121741580e-03,1.125722373e-03,1.748859016e-02
93,2019-04-23 06:39:49.784534,15.069172621,3729,1.000000000e-05,3.155860696e-02,1.015086803e-02,5.260658986e-03,5.148254742e-04,1.124657190e-03,1.131508627e-03,1.609559720e-02
94,2019-04-23 06:40:04.848052,15.063578129,3739,1.000000000e-05,3.414813541e-02,1.116758799e-02,5.676381662e-03,4.635617879e-04,1.102990872e-03,1.102549693e-03,1.725780992e-02
95,2019-04-23 06:40:19.917476,15.069357634,3749,1.000000000e-05,3.364653196e-02,1.111790128e-02,5.754128867e-03,5.047711777e-04,1.067850494e-03,1.029688574e-03,1.672402462e-02
96,2019-04-23 06:40:35.051231,15.133727074,3759,1.000000000e-05,3.224687371e-02,1.060125493e-02,5.568777351e-03,4.944224318e-04,1.008521498e-03,1.103224757e-03,1.602739943e-02
97,2019-04-23 06:40:50.139382,15.088291645,3769,1.000000000e-05,3.656560052e-02,1.216790243e-02,6.293987576e-03,4.469592939e-04,9.760257148e-04,1.174236293e-03,1.805901490e-02
98,2019-04-23 06:41:05.207082,15.067600727,3779,1.000000000e-05,3.167450149e-02,1.030566120e-02,5.397152691e-03,4.074421420e-04,9.840121260e-04,1.131661015e-03,1.593094319e-02
99,2019-04-23 06:41:20.269514,15.062400341,3789,1.000000000e-05,3.519492485e-02,1.155710113e-02,6.014669733e-03,4.018951571e-04,8.684124623e-04,1.189304027e-03,1.758296518e-02
100,2019-04-23 06:41:35.362793,15.093245745,3799,1.000000000e-05,3.461012729e-02,1.126772529e-02,5.800805194e-03,3.635229761e-04,9.410448722e-04,1.176028355e-03,1.750524342e-02
101,2019-04-23 06:41:50.398723,15.035951853,3809,1.000000000e-05,3.070959039e-02,1.008557277e-02,5.192265799e-03,4.599451378e-04,8.804377518e-04,9.727809345e-04,1.538575720e-02
102,2019-04-23 06:42:05.495546,15.096811771,3819,1.000000000e-05,3.291332480e-02,1.059261910e-02,5.530386721e-03,5.389148791e-04,1.042583614e-03,1.086428075e-03,1.673642732e-02
103,2019-04-23 06:42:20.541717,15.046174526,3829,1.000000000e-05,3.222494423e-02,1.039240314e-02,5.479503307e-03,4.544204043e-04,1.062178693e-03,1.110457367e-03,1.630759612e-02
104,2019-04-23 06:42:35.612553,15.070838213,3839,1.000000000e-05,3.852221612e-02,1.283541042e-02,6.546472316e-03,5.590570829e-04,1.097841526e-03,1.258388767e-03,1.908442779e-02
105,2019-04-23 06:42:50.680459,15.067905426,3849,1.000000000e-05,3.298473982e-02,1.068354556e-02,5.678128137e-03,3.823647334e-04,8.928622119e-04,1.115674950e-03,1.658483017e-02
106,2019-04-23 06:43:05.797861,15.117387295,3859,1.000000000e-05,3.538785838e-02,1.162870824e-02,6.106366590e-03,4.395451600e-04,9.486664843e-04,1.207868755e-03,1.760882847e-02
107,2019-04-23 06:43:20.894432,15.096584558,3869,1.000000000e-05,3.490628935e-02,1.120733162e-02,5.914800009e-03,4.557067441e-04,1.051730401e-03,1.261233620e-03,1.773858704e-02
108,2019-04-23 06:43:35.935529,15.041154861,3879,1.000000000e-05,3.523192611e-02,1.141037755e-02,5.930870725e-03,4.408086679e-04,9.318244702e-04,1.223772077e-03,1.784659615e-02
109,2019-04-23 06:43:51.005491,15.069945812,3889,1.000000000e-05,3.318364993e-02,1.091323509e-02,5.586662516e-03,4.051391850e-04,8.377938066e-04,1.112262963e-03,1.664323872e-02
110,2019-04-23 06:44:06.088836,15.083280325,3899,1.000000000e-05,3.055025507e-02,9.890816035e-03,5.214509531e-03,4.021719709e-04,9.422284900e-04,1.159776567e-03,1.540471222e-02
111,2019-04-23 06:44:21.181465,15.092645645,3909,1.000000000e-05,3.677844405e-02,1.211679871e-02,6.222827244e-03,5.302163161e-04,1.106647117e-03,1.310093189e-03,1.838579671e-02
112,2019-04-23 06:44:36.252994,15.071771145,3919,1.000000000e-05,3.267197795e-02,1.058875634e-02,5.559238279e-03,4.880428882e-04,1.030342089e-03,1.191830600e-03,1.647517830e-02
113,2019-04-23 06:44:51.328634,15.075406790,3929,1.000000000e-05,2.876745686e-02,9.336594259e-03,4.909501085e-03,4.328052484e-04,1.025304524e-03,9.421172144e-04,1.447808072e-02
114,2019-04-23 06:45:06.397196,15.068603992,3939,1.000000000e-05,3.330278527e-02,1.082532802e-02,5.696390779e-03,5.020942102e-04,1.251485478e-03,1.155267318e-03,1.673085699e-02
115,2019-04-23 06:45:21.465188,15.067958593,3949,1.000000000e-05,3.275974561e-02,1.072787475e-02,5.683647702e-03,4.542787850e-04,1.207122271e-03,1.095646585e-03,1.630279534e-02
116,2019-04-23 06:45:36.569689,15.104499817,3959,1.000000000e-05,3.202573638e-02,1.047634538e-02,5.419613072e-03,4.429357476e-04,1.039625768e-03,1.174050599e-03,1.608548360e-02
117,2019-04-23 06:45:51.653621,15.083936930,3969,1.000000000e-05,3.557618530e-02,1.165149445e-02,6.099351612e-03,5.486729118e-04,1.105241303e-03,1.162812521e-03,1.777047254e-02
118,2019-04-23 06:46:06.703674,15.050041676,3979,1.000000000e-05,3.522230722e-02,1.149328852e-02,6.071874057e-03,4.424774292e-04,1.152924076e-03,1.267260034e-03,1.761289751e-02
119,2019-04-23 06:46:21.805990,15.102282524,3989,1.000000000e-05,3.062146157e-02,1.012249514e-02,5.270044459e-03,4.230448321e-04,9.807648777e-04,9.497645078e-04,1.518661780e-02
120,2019-04-23 06:46:36.910452,15.104646444,3999,1.000000000e-05,3.688142337e-02,1.192966723e-02,6.392183923e-03,5.299755692e-04,1.249067683e-03,1.315133960e-03,1.850657454e-02
121,2019-04-23 06:46:52.001541,15.090955973,4009,1.000000000e-05,2.919683903e-02,9.353940422e-03,4.991902318e-03,4.504364653e-04,1.188301411e-03,1.103229402e-03,1.480595255e-02
122,2019-04-23 06:47:07.108003,15.106477737,4019,1.000000000e-05,3.318366688e-02,1.107421876e-02,5.789479846e-03,4.340109765e-04,1.215285447e-03,1.092654665e-03,1.627656734e-02
123,2019-04-23 06:47:22.173064,15.065029144,4029,1.000000000e-05,3.855240475e-02,1.289375387e-02,6.624939060e-03,5.607882893e-04,1.276615937e-03,1.183243259e-03,1.897763340e-02
124,2019-04-23 06:47:37.291174,15.118073225,4039,1.000000000e-05,3.596934788e-02,1.182038998e-02,6.184146507e-03,4.482914665e-04,1.196836622e-03,1.117960294e-03,1.791998232e-02
125,2019-04-23 06:47:52.354453,15.063384056,4049,1.000000000e-05,2.957398985e-02,9.445086448e-03,4.963261005e-03,4.067066824e-04,9.995442466e-04,1.030348008e-03,1.512497142e-02
126,2019-04-23 06:48:07.443118,15.088610172,4059,1.000000000e-05,3.381765373e-02,1.093040043e-02,5.685185036e-03,3.904165991e-04,1.015136321e-03,1.097626821e-03,1.716302661e-02
127,2019-04-23 06:48:22.511252,15.068100452,4069,1.000000000e-05,2.993476130e-02,9.795561479e-03,5.229328410e-03,3.818785859e-04,9.444632742e-04,9.285576874e-04,1.487168325e-02
128,2019-04-23 06:48:37.580236,15.068942547,4079,1.000000000e-05,2.987878267e-02,9.658032609e-03,5.090034707e-03,4.200591735e-04,9.206744609e-04,1.043443498e-03,1.508870963e-02
129,2019-04-23 06:48:52.651284,15.071252584,4089,1.000000000e-05,3.115482014e-02,1.011673626e-02,5.354967178e-03,4.041948938e-04,1.019687124e-03,1.021999842e-03,1.564269681e-02
130,2019-04-23 06:49:07.744329,15.092878819,4099,1.000000000e-05,3.311962821e-02,1.087829703e-02,5.652362271e-03,3.624405683e-04,1.034886629e-03,1.016536856e-03,1.655272515e-02
131,2019-04-23 06:49:22.815558,15.071208715,4109,1.000000000e-05,3.560501467e-02,1.166947396e-02,5.981369945e-03,3.341915392e-04,9.022681799e-04,1.067641255e-03,1.792075140e-02
132,2019-04-23 06:49:37.869049,15.053531408,4119,1.000000000e-05,3.525270633e-02,1.182448911e-02,6.182844983e-03,2.875051228e-04,9.004040447e-04,9.989938146e-04,1.721662143e-02
133,2019-04-23 06:49:52.922954,15.053854465,4129,1.000000000e-05,3.209131053e-02,1.066102567e-02,5.472391052e-03,3.147418553e-04,8.338182699e-04,1.037757844e-03,1.592641985e-02
134,2019-04-23 06:50:07.975329,15.052373886,4139,1.000000000e-05,3.489203304e-02,1.155342106e-02,5.891067535e-03,3.277541167e-04,8.471737150e-04,1.111722121e-03,1.741476897e-02
135,2019-04-23 06:50:23.088609,15.113370419,4149,1.000000000e-05,3.198424540e-02,1.063789106e-02,5.470140185e-03,3.263637991e-04,9.056817566e-04,9.538342478e-04,1.584357768e-02
136,2019-04-23 06:50:38.160509,15.071817160,4159,1.000000000e-05,3.322852589e-02,1.078177551e-02,5.523434957e-03,3.900071504e-04,8.459499455e-04,1.087404479e-03,1.688431446e-02
137,2019-04-23 06:50:53.246989,15.086466074,4169,1.000000000e-05,3.267568350e-02,1.058909851e-02,5.536435940e-03,3.286357416e-04,8.323111630e-04,1.038739557e-03,1.651728516e-02
138,2019-04-23 06:51:08.286761,15.039965391,4179,1.000000000e-05,4.102567695e-02,1.368359411e-02,6.955171144e-03,3.347420308e-04,1.017589343e-03,1.215044875e-03,2.035343740e-02
139,2019-04-23 06:51:23.349013,15.062097073,4189,1.000000000e-05,3.816183396e-02,1.249764953e-02,6.467974558e-03,4.536537002e-04,9.938227653e-04,1.126668876e-03,1.915084375e-02
140,2019-04-23 06:51:38.470468,15.121451139,4199,1.000000000e-05,2.954270672e-02,9.630013676e-03,5.017373641e-03,3.906446946e-04,9.254944162e-04,9.594552626e-04,1.485625450e-02
